date,rolling_average_cases_per_100k_centered,region
2020-05-02,17.713497374236056,Northeast
2020-05-03,16.831873211138486,Northeast
2020-05-04,16.09973638835561,Northeast
2020-05-05,15.36709793020255,Northeast
2020-05-06,14.406717013986166,Northeast
2020-05-07,13.792213685511326,Northeast
2020-05-08,13.604852874747776,Northeast
2020-05-09,12.949717081288073,Northeast
2020-05-10,12.493479712106144,Northeast
2020-05-11,11.9584855898054,Northeast
2020-05-12,11.553916663752371,Northeast
2020-05-13,11.336206913092717,Northeast
2020-05-14,11.098933382995902,Northeast
2020-05-15,10.967755733692908,Northeast
2020-05-16,10.884735079927532,Northeast
2020-05-17,10.97954416489222,Northeast
2020-05-18,10.69737426916398,Northeast
2020-05-19,10.29606597301715,Northeast
2020-05-20,9.706393595366398,Northeast
2020-05-21,9.51100661867991,Northeast
2020-05-22,9.035707105431005,Northeast
2020-05-23,8.681552534081428,Northeast
2020-05-24,7.990800629338693,Northeast
2020-05-25,7.723178159345776,Northeast
2020-05-26,7.460321225369599,Northeast
2020-05-27,7.420190395754918,Northeast
2020-05-28,7.070550542736989,Northeast
2020-05-29,7.645173859282234,Northeast
2020-05-30,7.65721310816664,Northeast
2020-05-31,7.439503357506982,Northeast
2020-06-01,6.934356539732159,Northeast
2020-06-02,6.623593427903456,Northeast
2020-06-03,6.433975257974078,Northeast
2020-06-04,6.072045338386654,Northeast
2020-06-05,5.199450611952387,Northeast
2020-06-06,4.874892527443637,Northeast
2020-06-07,4.711861032133987,Northeast
2020-06-08,4.589462001809203,Northeast
2020-06-09,4.479854673424099,Northeast
2020-06-10,4.23179598286834,Northeast
2020-06-11,4.1018724219908025,Northeast
2020-06-12,3.879397135314403,Northeast
2020-06-13,3.80666000663779,Northeast
2020-06-14,3.67347581585406,Northeast
2020-06-15,3.551327603214368,Northeast
2020-06-16,3.453007070658394,Northeast
2020-06-17,3.32208023904049,Northeast
2020-06-18,3.3481652782900344,Northeast
2020-06-19,3.3564422618980627,Northeast
2020-06-20,3.385035477998525,Northeast
2020-06-21,3.355438991157696,Northeast
2020-06-22,3.422908948447382,Northeast
2020-06-23,3.4025927159549485,Northeast
2020-06-24,3.446987446216192,Northeast
2020-06-25,3.4836068282395902,Northeast
2020-06-26,3.417390959375363,Northeast
2020-06-27,3.456016882879496,Northeast
2020-06-28,3.5746536479279025,Northeast
2020-06-29,3.695046136771952,Northeast
2020-06-30,3.855067819860501,Northeast
2020-07-01,3.788851950996274,Northeast
2020-07-02,3.686518335478832,Northeast
2020-07-03,3.711098468617825,Northeast
2020-07-04,3.785089685719897,Northeast
2020-07-05,3.6692119152075,Northeast
2020-07-06,3.669462732892592,Northeast
2020-07-07,3.594969880420336,Northeast
2020-07-08,3.678241351870804,Northeast
2020-07-09,3.760760370265996,Northeast
2020-07-10,3.766779994708199,Northeast
2020-07-11,3.874380781612568,Northeast
2020-07-12,4.139495074754568,Northeast
2020-07-13,4.040171271458227,Northeast
2020-07-14,4.051708884972449,Northeast
2020-07-15,4.0163435913745085,Northeast
2020-07-16,3.994020817401342,Northeast
2020-07-17,4.207215849729346,Northeast
2020-07-18,4.182134081220169,Northeast
2020-07-19,4.223017363890127,Northeast
2020-07-20,4.318829719595184,Northeast
2020-07-21,4.570399857742229,Northeast
2020-07-22,4.696561153343389,Northeast
2020-07-23,4.832504338663128,Northeast
2020-07-24,4.801152128026657,Northeast
2020-07-25,4.8455468582879,Northeast
2020-07-26,5.088338377456734,Northeast
2020-07-27,5.072035227925768,Northeast
2020-07-28,4.951141103711535,Northeast
2020-07-29,4.896462848361529,Northeast
2020-07-30,4.81870936598308,Northeast
2020-07-31,4.71512166204018,Northeast
2020-08-01,4.56914576931677,Northeast
2020-08-02,4.487880839347037,Northeast
2020-08-03,4.422668241223176,Northeast
2020-08-04,4.246092590918571,Northeast
2020-08-05,4.231545165183248,Northeast
2020-08-06,4.2388188780509095,Northeast
2020-08-07,4.194925783159849,Northeast
2020-08-08,4.283715243682336,Northeast
2020-08-09,4.131719726516724,Northeast
2020-08-10,4.1751111860376,Northeast
2020-08-11,4.22477308768577,Northeast
2020-08-12,4.167837473169938,Northeast
2020-08-13,4.081556189498369,Northeast
2020-08-14,3.995776541196984,Northeast
2020-08-15,3.820204161632745,Northeast
2020-08-16,3.6907822361253926,Northeast
2020-08-17,3.526245834705191,Northeast
2020-08-18,3.9767143971300096,Northeast
2020-08-19,3.949124451769915,Northeast
2020-08-20,3.908241169099957,Northeast
2020-08-21,4.064249769227037,Northeast
2020-08-22,4.088077449310756,Northeast
2020-08-23,4.166834202429572,Northeast
2020-08-24,4.28572178516307,Northeast
2020-08-25,3.83224341051715,Northeast
2020-08-26,3.953137534731383,Northeast
2020-08-27,4.040171271458227,Northeast
2020-08-28,4.0634973161717625,Northeast
2020-08-29,4.216997739447924,Northeast
2020-08-30,4.280956249146326,Northeast
2020-08-31,4.478600584998641,Northeast
2020-09-01,4.486125115551395,Northeast
2020-09-02,4.475590772777539,Northeast
2020-09-03,4.541806641641768,Northeast
2020-09-04,4.408873268543129,Northeast
2020-09-05,4.361970361430968,Northeast
2020-09-06,4.3080445591362375,Northeast
2020-09-07,4.194674965474758,Northeast
2020-09-08,4.3258526147777525,Northeast
2020-09-09,4.419909246687167,Northeast
2020-09-10,4.274184171648849,Northeast
2020-09-11,4.581686653571358,Northeast
2020-09-12,4.758763939246148,Northeast
2020-09-13,4.832002703292945,Northeast
2020-09-14,4.970203247778509,Northeast
2020-09-15,4.872635168277811,Northeast
2020-09-16,4.914020086317953,Northeast
2020-09-17,5.163082047614081,Northeast
2020-09-18,4.984499855828741,Northeast
2020-09-19,4.845797675972992,Northeast
2020-09-20,4.830999432552577,Northeast
2020-09-21,4.858087742542488,Northeast
2020-09-22,4.911261091781944,Northeast
2020-09-23,5.015852066465212,Northeast
2020-09-24,5.18866545149344,Northeast
2020-09-25,5.406375202153097,Northeast
2020-09-26,5.65192571585794,Northeast
2020-09-27,6.041194763120367,Northeast
2020-09-28,6.303800879411449,Northeast
2020-09-29,6.961194032036979,Northeast
2020-09-30,6.97699554619776,Northeast
2020-10-01,7.393352903450097,Northeast
2020-10-02,7.489165259155153,Northeast
2020-10-03,7.590244786247136,Northeast
2020-10-04,7.699601296947148,Northeast
2020-10-05,8.029426552842827,Northeast
2020-10-06,7.8794375771579475,Northeast
2020-10-07,8.23961177294973,Northeast
2020-10-08,7.968477855365526,Northeast
2020-10-09,8.318368526068545,Northeast
2020-10-10,8.567430487364671,Northeast
2020-10-11,9.222064645454193,Northeast
2020-10-12,9.05777906171908,Northeast
2020-10-13,9.272729817842729,Northeast
2020-10-14,9.411431997698475,Northeast
2020-10-15,9.708901772217317,Northeast
2020-10-16,9.818759918287512,Northeast
2020-10-17,9.905793655014357,Northeast
2020-10-18,9.826284448840264,Northeast
2020-10-19,10.234364822484574,Northeast
2020-10-20,10.490700496648362,Northeast
2020-10-21,10.96349183304635,Northeast
2020-10-22,11.165400069545225,Northeast
2020-10-23,11.660764997601468,Northeast
2020-10-24,12.43629327990522,Northeast
2020-10-25,13.172694003334655,Northeast
2020-10-26,13.821308536981974,Northeast
2020-10-27,14.487981943955896,Northeast
2020-10-28,14.566989514759804,Northeast
2020-10-29,14.935691511844706,Northeast
2020-10-30,15.291601806989927,Northeast
2020-10-31,15.56850453133124,Northeast
2020-11-01,16.21034698748108,Northeast
2020-11-02,16.92317084851189,Northeast
2020-11-03,17.65355194749912,Northeast
2020-11-04,19.11556823389905,Northeast
2020-11-05,19.98916623107368,Northeast
2020-11-06,21.21441062274698,Northeast
2020-11-07,22.985434297179964,Northeast
2020-11-08,25.006774021334536,Northeast
2020-11-09,26.54453724863217,Northeast
2020-11-10,28.531013314559,Northeast
2020-11-11,29.82422929889216,Northeast
2020-11-12,31.15055321765744,Northeast
2020-11-13,32.574194398238326,Northeast
2020-11-14,33.39737804070951,Northeast
2020-11-15,34.83556664702572,Northeast
2020-11-16,35.99584925826024,Northeast
2020-11-17,36.32968759711739,Northeast
2020-11-18,37.08339474081816,Northeast
2020-11-19,38.11550951497079,Northeast
2020-11-20,38.87348055931812,Northeast
2020-11-21,38.8739821946883,Northeast
2020-11-22,39.490492064643874,Northeast
2020-11-23,38.988605876775246,Northeast
2020-11-24,40.58506044238435,Northeast
2020-11-25,40.08718733747719,Northeast
2020-11-26,40.33624929877332,Northeast
2020-11-27,40.50078570019353,Northeast
2020-11-28,41.45414372122734,Northeast
2020-11-29,43.27006376129175,Northeast
2020-11-30,47.83820625986816,Northeast
2020-12-01,50.12064719420326,Northeast
2020-12-02,54.12444990132318,Northeast
2020-12-03,56.529289865983074,Northeast
2020-12-04,58.25892862237591,Northeast
2020-12-05,60.4475637424867,Northeast
2020-12-06,61.937922427301984,Northeast
2020-12-07,61.17794484147394,Northeast
2020-12-08,61.69488009044807,Northeast
2020-12-09,61.69362600202261,Northeast
2020-12-10,61.81903484456849,Northeast
2020-12-11,63.05957911503239,Northeast
2020-12-12,62.83008093317343,Northeast
2020-12-13,63.24719074348103,Northeast
2020-12-14,62.97304701367573,Northeast
2020-12-15,62.07637378947265,Northeast
2020-12-16,60.6610095924998,Northeast
2020-12-17,59.791424678286624,Northeast
2020-12-18,59.341708568917085,Northeast
2020-12-19,58.50297422997021,Northeast
2020-12-20,56.35196176262319,Northeast
2020-12-21,55.21299865462146,Northeast
2020-12-22,52.69428746092992,Northeast
2020-12-23,50.99349273832262,Northeast
2020-12-24,48.00123775517781,Northeast
2020-12-25,47.716810500283735,Northeast
2020-12-26,58.93036756536657,Northeast
2020-12-27,60.243648964507095,Northeast
2020-12-28,63.16567499582621,Northeast
2020-12-29,64.82458316502317,Northeast
2020-12-30,70.153706520168,Northeast
2020-12-31,72.86203588378893,Northeast
2021-01-01,72.08073879472806,Northeast
2021-01-02,67.6698589847042,Northeast
2021-01-03,65.6743534821141,Northeast
2021-01-04,71.32602838028694,Northeast
2021-01-05,77.37550012701534,Northeast
2021-01-06,75.11412787822793,Northeast
2021-01-07,77.59396233073026,Northeast
2021-01-08,78.81870508703338,Northeast
2021-01-09,75.62203369053876,Northeast
2021-01-10,79.75826813538714,Northeast
2021-01-11,72.88084721017081,Northeast
2021-01-12,69.11381639777753,Northeast
2021-01-13,69.35635709926127,Northeast
2021-01-14,66.58356759057175,Northeast
2021-01-15,67.44086243821542,Northeast
2021-01-16,64.38113749778091,Northeast
2021-01-17,61.67932939397237,Northeast
2021-01-18,62.12127015510407,Northeast
2021-01-19,58.826278226053496,Northeast
2021-01-20,57.87367265807496,Northeast
2021-01-21,58.372549033722485,Northeast
2021-01-22,56.860369210304206,Northeast
2021-01-23,55.63086091798435,Northeast
2021-01-24,54.39382809511175,Northeast
2021-01-25,52.5972210167994,Northeast
2021-01-26,53.96292331212408,Northeast
2021-01-27,52.98824578785746,Northeast
2021-01-28,51.80990430329632,Northeast
2021-01-29,49.62152000087064,Northeast
2021-01-30,48.55027766784369,Northeast
2021-01-31,44.56252729256964,Northeast
2021-02-01,41.85319465820834,Northeast
2021-02-02,39.181484676610815,Northeast
2021-02-03,35.220822611326675,Northeast
2021-02-04,38.21031859993548,Northeast
2021-02-05,36.967516970305766,Northeast
2021-02-06,37.00764779992045,Northeast
2021-02-07,38.05857390045497,Northeast
2021-02-08,38.3532846804378,Northeast
2021-02-09,37.686360455778775,Northeast
2021-02-10,39.376620835612215,Northeast
2021-02-11,34.61635199025551,Northeast
2021-02-12,33.99256840743228,Northeast
2021-02-13,32.39285321191697,Northeast
2021-02-14,31.77458761816576,Northeast
2021-02-15,30.451273511621583,Northeast
2021-02-16,29.98299689355525,Northeast
2021-02-17,28.94486249496041,Northeast
2021-02-18,28.233292722355063,Northeast
2021-02-19,28.10788387980918,Northeast
2021-02-20,27.52347867354536,Northeast
2021-02-21,28.02411077298853,Northeast
2021-02-22,28.373499808321363,Northeast
2021-02-23,26.29773264650188,Northeast
2021-02-24,29.35545104545564,Northeast
2021-02-25,29.274938568541184,Northeast
2021-02-26,29.90123032821533,Northeast
2021-02-27,30.06802408880136,Northeast
2021-02-28,29.51371700474855,Northeast
2021-03-01,29.163826334045527,Northeast
2021-03-02,31.30330118787833,Northeast
2021-03-03,28.469312164026416,Northeast
2021-03-04,28.21749120819428,Northeast
2021-03-05,27.534263834004303,Northeast
2021-03-06,28.315059287694982,Northeast
2021-03-07,28.00479781123646,Northeast
2021-03-08,27.965670252362145,Northeast
2021-03-09,26.072247547604377,Northeast
2021-03-10,27.67873482061716,Northeast
2021-03-11,27.552071889645816,Northeast
2021-03-12,28.71586594847163,Northeast
2021-03-13,28.575157227135144,Northeast
2021-03-14,28.55258363547689,Northeast
2021-03-15,28.127196841561247,Northeast
2021-03-16,29.274436933171,Northeast
2021-03-17,27.14374069831641,Northeast
2021-03-18,27.517960684473337,Northeast
2021-03-19,26.127678256009656,Northeast
2021-03-20,25.563338464553173,Northeast
2021-03-21,35.13378887459983,Northeast
2021-03-22,35.55491176786892,Northeast
2021-03-23,37.58327438720605,Northeast
2021-03-24,38.63495294079585,Northeast
2021-03-25,41.47872385436633,Northeast
2021-03-26,42.16822167068361,Northeast
2021-03-27,42.70070761613344,Northeast
2021-03-28,36.24240304270546,Northeast
2021-03-29,38.01844307084028,Northeast
2021-03-30,37.47140969965513,Northeast
2021-03-31,37.62390685219093,Northeast
2021-04-01,36.05679795573754,Northeast
2021-04-02,35.978041202618726,Northeast
2021-04-03,37.476927688727145,Northeast
2021-04-04,35.80322127610977,Northeast
2021-04-05,35.35776906738678,Northeast
2021-04-06,35.8874960183006,Northeast
2021-04-07,36.10370086284971,Northeast
2021-04-08,35.62087681904805,Northeast
2021-04-09,35.67906652198934,Northeast
2021-04-10,35.15510837783263,Northeast
2021-04-11,34.46335320234954,Northeast
2021-04-12,34.70990698679474,Northeast
2021-04-13,34.05226301648412,Northeast
2021-04-14,34.10919863099996,Northeast
2021-04-15,33.937890152082275,Northeast
2021-04-16,33.191205903564075,Northeast
2021-04-17,31.78286460177379,Northeast
2021-04-18,31.281480049275345,Northeast
2021-04-19,29.38203772007537,Northeast
2021-04-20,28.102867526107342,Northeast
2021-04-21,25.79509400557797,Northeast
2021-04-22,25.36343676953503,Northeast
2021-04-23,24.216698313295463,Northeast
2021-04-24,22.890374394530184,Northeast
2021-04-25,21.326275310297905,Northeast
2021-04-26,20.224182402004672,Northeast
2021-04-27,19.35911220612316,Northeast
2021-04-28,19.06941777984217,Northeast
2021-04-29,17.708982655904403,Northeast
2021-04-30,17.37113123408579,Northeast
2021-05-01,17.262276358755962,Northeast
2021-05-02,17.021742198752953,Northeast
2021-05-03,16.518100287088682,Northeast
2021-05-04,15.449616948597743,Northeast
2021-05-05,14.942714407027276,Northeast
2021-05-06,13.947720650268224,Northeast
2021-05-07,13.676837550369113,Northeast
2021-05-08,13.016685403207576,Northeast
2021-05-09,12.116500731413216,Northeast
2021-05-10,11.476664816744108,Northeast
2021-05-11,10.762837684972933,Northeast
2021-05-12,10.086884023650612,Northeast
2021-05-13,10.223078026655443,Northeast
2021-05-14,9.682064279912495,Northeast
2021-05-15,9.357506195403746,Northeast
2021-05-16,8.530811105341273,Northeast
2021-05-17,8.209764468423808,Northeast
2021-05-18,8.085860531988473,Northeast
2021-05-19,7.407900329185421,Northeast
2021-05-20,7.407398693815236,Northeast
2021-05-21,7.461575313795059,Northeast
2021-05-22,7.051990034040199,Northeast
2021-05-23,6.740223651471129,Northeast
2021-05-24,6.232568656845387,Northeast
2021-05-25,5.773070657757265,Northeast
2021-05-26,5.479112330829711,Northeast
2021-05-27,4.971958971574152,Northeast
2021-05-28,4.288731597384171,Northeast
2021-05-29,4.083562730979104,Northeast
2021-05-30,3.683759340942823,Northeast
2021-05-31,3.515711491931337,Northeast
2021-06-01,3.237554679164564,Northeast
2021-06-02,3.4898772703668843,Northeast
2021-06-03,3.180869882333824,Northeast
2021-06-04,3.2069549215833684,Northeast
2021-06-05,3.117413008005606,Northeast
2021-06-06,3.144501317995517,Northeast
2021-06-07,2.976955104354216,Northeast
2021-06-08,2.8081548022874543,Northeast
2021-06-09,2.474818098800492,Northeast
2021-06-10,2.394305621886034,Northeast
2021-06-11,2.396813798736952,Northeast
2021-06-12,2.370728759487408,Northeast
2021-06-13,2.2601181603619374,Northeast
2021-06-14,2.1061161017155907,Northeast
2021-06-15,2.038144509055721,Northeast
2021-06-16,1.9385698880742883,Northeast
2021-06-17,1.7895841831297774,Northeast
2021-06-18,1.7968578959974386,Northeast
2021-06-19,1.6854948438166928,Northeast
2021-06-20,1.6305657707815957,Northeast
2021-06-21,1.6283084116157691,Northeast
2021-06-22,1.639846025129991,Northeast
2021-06-23,1.637588665964165,Northeast
2021-06-24,1.6837391200210503,Northeast
2021-06-25,1.6528885447547628,Northeast
2021-06-26,1.6546442685504053,Northeast
2021-06-27,1.676465407153389,Northeast
2021-06-28,1.6388427543896238,Northeast
2021-06-29,1.6859964791868762,Northeast
2021-06-30,1.6980357280712814,Northeast
2021-07-01,1.7253748557462845,Northeast
2021-07-02,1.5111765526779128,Northeast
2021-07-03,1.6722015065068292,Northeast
2021-07-04,1.7326485686139457,Northeast
2021-07-05,1.8447640738499669,Northeast
2021-07-06,2.0501837579401263,Northeast
2021-07-07,2.113891449953436,Northeast
2021-07-08,2.179354865762387,Northeast
2021-07-09,2.5688747307099056,Northeast
2021-07-10,2.572135360616099,Northeast
2021-07-11,2.7502159170312552,Northeast
2021-07-12,2.974948562873481,Northeast
2021-07-13,3.0298776359085786,Northeast
2021-07-14,3.2054500154728176,Northeast
2021-07-15,3.376758494390496,Northeast
2021-07-16,3.775809431371502,Northeast
2021-07-17,4.204206037508245,Northeast
2021-07-18,4.646397616325035,Northeast
2021-07-19,5.044696100250765,Northeast
2021-07-20,5.520246431184761,Northeast
2021-07-21,5.742220082490977,Northeast
2021-07-22,5.498926927951961,Northeast
2021-07-23,6.619580344941987,Northeast
2021-07-24,7.057758840797309,Northeast
2021-07-25,7.498445513503549,Northeast
2021-07-26,8.063286940330215,Northeast
2021-07-27,8.657724853997708,Northeast
2021-07-28,8.819502260881901,Northeast
2021-07-29,9.838825333094851,Northeast
2021-07-30,10.366796560213029,Northeast
2021-07-31,10.825542106245877,Northeast
2021-08-01,11.835083288740249,Northeast
2021-08-02,12.587536344015556,Northeast
2021-08-03,13.225365717203928,Northeast
2021-08-04,12.860676803080494,Northeast
2021-08-05,13.671319561297096,Northeast
2021-08-06,14.87098054909103,Northeast
2021-08-07,15.426040086199116,Northeast
2021-08-08,16.011448563203306,Northeast
2021-08-09,16.620935537976308,Northeast
2021-08-10,17.097238321965577,Northeast
2021-08-11,17.301153099945186,Northeast
2021-08-12,18.12609246621201,Northeast
2021-08-13,18.423311423045764,Northeast
2021-08-14,18.84919985233159,Northeast
2021-08-15,19.19056272174149,Northeast
2021-08-16,19.68718173822319,Northeast
2021-08-17,20.118086521210856,Northeast
2021-08-18,21.74162939680988,Northeast
2021-08-19,20.611695725471456,Northeast
2021-08-20,20.95230614182608,Northeast
2021-08-21,21.05865284030499,Northeast
2021-08-22,22.805598016969167,Northeast
2021-08-23,21.61822709574473,Northeast
2021-08-24,23.89063532267616,Northeast
2021-08-25,24.12690558203261,Northeast
2021-08-26,23.22396191570224,Northeast
2021-08-27,24.74366626967327,Northeast
2021-08-28,25.16177935072125,Northeast
2021-08-29,23.9841903192154,Northeast
2021-08-30,25.83798382972866,Northeast
2021-08-31,24.201900069875048,Northeast
2021-09-01,23.08124665288502,Northeast
2021-09-02,25.533491160027253,Northeast
2021-09-03,21.20036483238184,Northeast
2021-09-04,23.46499771107543,Northeast
2021-09-05,24.000995104116537,Northeast
2021-09-06,23.98368868384521,Northeast
2021-09-07,24.59894446537532,Northeast
2021-09-08,26.16178946118214,Northeast
2021-09-09,25.348889343799712,Northeast
2021-09-10,29.25211415919783,Northeast
2021-09-11,27.23679405948546,Northeast
2021-09-12,27.52598685039628,Northeast
2021-09-13,28.65516806867942,Northeast
2021-09-14,28.92755607468909,Northeast
2021-09-15,28.94486249496041,Northeast
2021-09-16,27.741940877260287,Northeast
2021-09-17,28.74922470058884,Northeast
2021-09-18,29.141001924702177,Northeast
2021-09-19,27.99852736910917,Northeast
2021-09-20,28.35819992953077,Northeast
2021-09-21,28.10086098462661,Northeast
2021-09-22,27.92252961052636,Northeast
2021-09-23,27.85029411721993,Northeast
2021-09-24,25.024582076976053,Northeast
2021-09-25,27.346401387870568,Northeast
2021-09-26,28.13597546053946,Northeast
2021-09-27,26.557078132886765,Northeast
2021-09-28,24.92525827367972,Northeast
2021-09-29,25.7301322251392,Northeast
2021-09-30,26.21696935190233,Northeast
2021-10-01,28.17610629015413,Northeast
2021-10-02,25.12892223397423,Northeast
2021-10-03,24.307494315298683,Northeast
2021-10-04,25.987220352358264,Northeast
2021-10-05,27.545048994463247,Northeast
2021-10-06,26.794602480668672,Northeast
2021-10-07,26.21747098727251,Northeast
2021-10-08,24.411834472296857,Northeast
2021-10-09,25.8916588143383,Northeast
2021-10-10,26.574133735473005,Northeast
2021-10-11,23.833198072790147,Northeast
2021-10-12,24.331823630752584,Northeast
2021-10-13,24.173306853774587,Northeast
2021-10-14,25.214451064590524,Northeast
2021-10-15,25.76524670105205,Northeast
2021-10-16,24.21594586024019,Northeast
2021-10-17,23.632042289346547,Northeast
2021-10-18,24.30222714391176,Northeast
2020-01-26,0.0,South
2020-01-27,0.0,South
2020-01-28,0.0,South
2020-01-29,0.0,South
2020-01-30,0.0,South
2020-01-31,0.0,South
2020-02-01,0.0,South
2020-02-02,0.0,South
2020-02-03,0.0,South
2020-02-04,0.0,South
2020-02-05,0.0,South
2020-02-06,0.0,South
2020-02-07,0.0,South
2020-02-08,0.0,South
2020-02-09,0.0,South
2020-02-10,0.0,South
2020-02-11,0.0,South
2020-02-12,0.0,South
2020-02-13,0.0,South
2020-02-14,0.0,South
2020-02-15,0.0,South
2020-02-16,0.0,South
2020-02-17,0.0,South
2020-02-18,0.0,South
2020-02-19,0.0,South
2020-02-20,0.0,South
2020-02-21,0.0,South
2020-02-22,0.0,South
2020-02-23,0.0,South
2020-02-24,0.0,South
2020-02-25,0.0,South
2020-02-26,0.0,South
2020-02-27,0.0,South
2020-02-28,0.0001146464525587,South
2020-02-29,0.0004585858102351,South
2020-03-01,0.0004585858102351,South
2020-03-02,0.0006878787153527,South
2020-03-03,0.0020636361460582,South
2020-03-04,0.0032101006716461,South
2020-03-05,0.0047005045549104,South
2020-03-06,0.0097449484674972,South
2020-03-07,0.012611109781467,South
2020-03-08,0.0185727253145241,South
2020-03-09,0.0235025227745521,South
2020-03-10,0.0312984815485499,South
2020-03-11,0.0502151462207505,South
2020-03-12,0.0631701953598939,South
2020-03-13,0.0744055477106554,South
2020-03-14,0.1008888782517362,South
2020-03-15,0.1413590760049895,South
2020-03-16,0.2036120997444131,South
2020-03-17,0.2947560295286521,South
2020-03-18,0.3748938998672471,South
2020-03-19,0.4718847987319846,South
2020-03-20,0.6002888255978307,South
2020-03-21,0.7697362824797241,South
2020-03-22,0.9863034313632808,South
2020-03-23,1.222245830729273,South
2020-03-24,1.47481196571629,South
2020-03-25,1.7372376956233628,South
2020-03-26,2.0137649391951675,South
2020-03-27,2.2336568352029285,South
2020-03-28,2.6540653767360163,South
2020-03-29,2.936210296483201,South
2020-03-30,3.481583471305371,South
2020-03-31,3.8273571722226847,South
2020-04-01,4.287662679246232,South
2020-04-02,4.3906151936440265,South
2020-04-03,4.771356062591773,South
2020-04-04,4.988381797285563,South
2020-04-05,5.197611573205357,South
2020-04-06,5.116327238341175,South
2020-04-07,5.241291871630257,South
2020-04-08,5.069092899886953,South
2020-04-09,5.177663090460128,South
2020-04-10,5.0749398689674505,South
2020-04-11,4.832462621805608,South
2020-04-12,4.684683344457326,South
2020-04-13,4.617271230352757,South
2020-04-14,4.576915679052062,South
2020-04-15,4.547222247839335,South
2020-04-16,4.519133866962432,South
2020-04-17,4.493223768684144,South
2020-04-18,4.546419722671423,South
2020-04-19,4.588838910118176,South
2020-04-20,4.711739907261201,South
2020-04-21,4.747051014649308,South
2020-04-22,4.81331666422829,South
2020-04-23,4.732834854532019,South
2020-04-24,4.719994451845434,South
2020-04-25,4.736618187466458,South
2020-04-26,4.708644453042114,South
2020-04-27,4.653728802266452,South
2020-04-28,4.972560586832451,South
2020-04-29,5.153014103159988,South
2020-04-30,5.308016107019474,South
2020-05-01,5.403287309095829,South
2020-05-02,5.456941848893343,South
2020-05-03,5.501653965391272,South
2020-05-04,5.598186278445775,South
2020-05-05,5.221916621147821,South
2020-05-06,5.141893397261785,South
2020-05-07,5.175026222051276,South
2020-05-08,5.093627240734534,South
2020-05-09,5.086519160675889,South
2020-05-10,5.201280259687239,South
2020-05-11,5.278437322259306,South
2020-05-12,5.359492364218371,South
2020-05-13,5.447196900425846,South
2020-05-14,5.351123173181579,South
2020-05-15,5.463018110878959,South
2020-05-16,5.636248900695293,South
2020-05-17,5.618249407643562,South
2020-05-18,5.761786766247169,South
2020-05-19,5.779786259298899,South
2020-05-20,5.74837313129779,South
2020-05-21,5.93054634441371,South
2020-05-22,6.027766536183565,South
2020-05-23,5.911285740383833,South
2020-05-24,5.9287120011727685,South
2020-05-25,5.820256457052153,South
2020-05-26,6.104694305850513,South
2020-05-27,6.210856920919954,South
2020-05-28,6.195379649824517,South
2020-05-29,6.257861966469059,South
2020-05-30,6.364024581538499,South
2020-05-31,6.577496276202968,South
2020-06-01,6.6939770720027,South
2020-06-02,6.55835031862565,South
2020-06-03,6.745338682749039,South
2020-06-04,6.894952303338262,South
2020-06-05,6.831208875715573,South
2020-06-06,6.944135631485983,South
2020-06-07,7.063253295694566,South
2020-06-08,7.118283592922786,South
2020-06-09,7.512208803914794,South
2020-06-10,7.861995130671666,South
2020-06-11,8.148267322710966,South
2020-06-12,8.354401644411674,South
2020-06-13,8.876157650006732,South
2020-06-14,9.138010147651013,South
2020-06-15,9.506942431985202,South
2020-06-16,9.94156713363558,South
2020-06-17,10.272666088625368,South
2020-06-18,10.691125640464955,South
2020-06-19,11.309643252019637,South
2020-06-20,11.848940164856188,South
2020-06-21,12.90139459934589,South
2020-06-22,13.780045011756464,South
2020-06-23,14.963769634425985,South
2020-06-24,15.937691248912918,South
2020-06-25,16.808660349002054,South
2020-06-26,17.485533004909158,South
2020-06-27,18.39295967691199,South
2020-06-28,19.12394545842684,South
2020-06-29,20.3387392697398,South
2020-06-30,21.087265958496143,South
2020-07-01,21.84232749504834,South
2020-07-02,22.198304730243382,South
2020-07-03,22.519085504502883,South
2020-07-04,23.00300818075354,South
2020-07-05,23.76070658571459,South
2020-07-06,24.27478127898821,South
2020-07-07,24.986621102925746,South
2020-07-08,25.716919005725245,South
2020-07-09,27.120535524402527,South
2020-07-10,28.29141974438546,South
2020-07-11,29.328740847137404,South
2020-07-12,29.804867564614067,South
2020-07-13,30.479103352112315,South
2020-07-14,30.978732592363528,South
2020-07-15,31.074233087345,South
2020-07-16,31.1465749989096,South
2020-07-17,31.03559723283269,South
2020-07-18,30.70186140943405,South
2020-07-19,30.80974372129187,South
2020-07-20,30.482313452783963,South
2020-07-21,30.38452002875131,South
2020-07-22,30.415589217394743,South
2020-07-23,29.9586084574954,South
2020-07-24,29.631980714155407,South
2020-07-25,29.432151947345435,South
2020-07-26,28.96370654219021,South
2020-07-27,28.98709441851221,South
2020-07-28,28.456052050259885,South
2020-07-29,27.93991372084021,South
2020-07-30,27.559058205439904,South
2020-07-31,26.73394768637429,South
2020-08-01,26.458337614422952,South
2020-08-02,25.8519725268395,South
2020-08-03,24.878509498162806,South
2020-08-04,24.563002460721016,South
2020-08-05,24.221356032095816,South
2020-08-06,23.81699799392096,South
2020-08-07,23.44393843729465,South
2020-08-08,23.04840817596682,South
